,Unnamed: 0,username,date,retweets,favorites,geo,mentions,hashtags,id,permalink,text,sentiment_polarity,follower_count
0,0,JohnKasich,12/29/2016,23,98,,,,,,"""In so many ways Ohio is developing the cutting-edge technologies of the future. Pleased to see our start-ups finding success here. pic.twitter.com/hhgycuCojc"";;;;""814583004165246976"";https://twitter.com/JohnKasich/status/814583004165246976        ",0.325,494130
1,1,JohnKasich,12/29/2016,15,54,,,,,,"""Grateful for the work of Jo Dee Davis to help offenders successfully transition back into the community this gift will improve many lives. https:// twitter.com/DRCOhio/status /814468954106236932 "";;;;""814516376455016449"";https://twitter.com/JohnKasich/status/814516376455016449        ",0.416666667,494130
2,2,JohnKasich,12/28/2016,17,45,,,,,,"""With this new tool it's even easier for job creators to see the advantages of expanding in Ohio. http://www. mydaytondailynews.com/business/state wide-employee-data-available-companies-online/pKudA84phTQtxN7srUgZFI/ "";;;;""814231677790777345"";https://twitter.com/JohnKasich/status/814231677790777345        ",0.136363636,493190
3,3,JohnKasich,12/28/2016,34,111,,,,"""814141073920577537""",https://twitter.com/JohnKasich/status/814141073920577537,"""Ohio has been enjoying record construction on its roadways Ã± and we did it without raising gas taxes. http://www. usatoday.com/story/news/201 6/12/27/state-gas-tax-changes/95788702/ ""        ",0.5,493190
4,4,JohnKasich,12/27/2016,35,93,,,,,,"""2016 was a great year for the Dayton region w/ 3400 new job commitments. Let's keep that momentum going next year! http://www. springfieldnewssun.com/business/more- than-400-new-jobs-committed-springfield-dayton-region/k3bOuJG5zHc6bHnlgsiePL/ "";;;;""813912385786216448"";https://twitter.com/JohnKasich/status/813912385786216448        ",0.312121212,492155
5,5,JohnKasich,12/27/2016,32,57,,@toledonews,,"""813819422825652224""",https://twitter.com/JohnKasich/status/813819422825652224,"""Great piece by @toledonews on an inspiring community effort to help people get back on their feet and into jobs. http://www. toledoblade.com/Keith-Burris/2 016/12/25/Dan-Rogers-and-pragmatic-hope-He-wants-to-help-people-reconstruct-reinvent-their-lives.html ""        ",0.433333333,492155
6,6,JohnKasich,12/26/2016,17,139,,,,,,"""Together our work to reduce sexual violence on college campuses can lead to a better campus culture for students. http:// sidneydailynews.com/opinion/column s/55627/effort-to-prevent-campus-sexual-violence-reaches-one-year-mark "";;;;""813429184139644928"";https://twitter.com/JohnKasich/status/813429184139644928        ",0.5,491588
7,7,JohnKasich,12/25/2016,108,909,,,,,,"""From my family to yours Merry Christmas! ""Glory to God in the highest  and on earth peace  good will toward men."" Luke 2:14 pic.twitter.com/Fz0Ih7F5xz"";;;;""813007649331507200"";https://twitter.com/JohnKasich/status/813007649331507200      ",0.7,491087
8,8,JohnKasich,12/24/2016,74,338,,,#hanukkah,"""812772352551329792""",https://twitter.com/JohnKasich/status/812772352551329792,"""Happy Hanukkah to all those in Ohio and across the world celebrating the Festival of Lights. #hanukkah pic.twitter.com/edc3e8ZU7W""        ",0.8,490549
9,9,JohnKasich,12/24/2016,47,123,,@UC_Health @DonateLifeOH,,"""812670975737270272""",https://twitter.com/JohnKasich/status/812670975737270272,"""What a great Christmas story! Saying ""yes"" to organ donation is 1 way we can all live a life bigger than ourselves. @UC_Health @DonateLifeOH pic.twitter.com/YdMDu2v5mU""        ",0.312121212,490549
10,10,JohnKasich,12/23/2016,13,24,,,,,,"""Winter happens. @ODOT_Statewide can help. Road conditions live traffic & 600+ live traffic cams on the OHGO app >> http:// OHGO.com/app ."";;@ODOT_Statewide;;""812296712316329985"";https://twitter.com/JohnKasich/status/812296712316329985        ",0.136363636,489861
11,11,JohnKasich,12/22/2016,34,62,,,,,,"""Looking for a new job in 2017? Right now on http:// OhioMeansJobs.com  50% of job openings pay $50k or more. Opportunity: #FindItHereOhio pic.twitter.com/uDaWqudbIm"";;;#FindItHereOhio;""812107986856353793"";https://twitter.com/JohnKasich/status/812107986856353793        ",0.307359307,489766
12,12,JohnKasich,12/22/2016,21,56,,,#cbj,"""812067319451189249""",https://twitter.com/JohnKasich/status/812067319451189249,"""Beat the Pens! #cbj https:// twitter.com/bluejacketsnhl /status/811949687703937024 ""        ",0,489766
13,13,JohnKasich,12/22/2016,21,38,,,,,,"""If you're a veteran looking to translate your experience to civilian life find your opportunity here in Ohio. https:// transfercredit.ohio.gov/pg_35?::NO"";;;;""812052289917685760"";https://twitter.com/JohnKasich/status/812052289917685760        ",0,489766
14,14,JohnKasich,12/22/2016,19,52,,,,,,"""Here in Ohio we make sure military training gets veterans the college credit they deserve. http:// time.com/4608543/vetera ns-college-credit-military-training-gi-bill/?xid=tcoshare "";;;;""812052156303949824"";https://twitter.com/JohnKasich/status/812052156303949824        ",0.2,489766
15,15,JohnKasich,12/21/2016,12,52,,,,"""811738040376791041""",https://twitter.com/JohnKasich/status/811738040376791041,"""pic.twitter.com/JCFJcRLdSM""        ",0,489565
16,16,JohnKasich,12/21/2016,29,71,,,#OhioFindItHere,"""811726981930909696""",https://twitter.com/JohnKasich/status/811726981930909696,"""Columbus & Cincinnati host two of the top ""15 Coolest Things Coming to US Cities in 2017""Ã¹. #OhioFindItHere https://www. thrillist.com/travel/nation/ best-new-places-to-visit-major-cities-us-2017 ""        ",0.5,489565
17,17,JohnKasich,12/21/2016,11,33,,,,,,"""Many of you will be traveling soon. Before you go be sure to check out these holiday travel tips from our friends at @ODOT_Statewide . https:// twitter.com/odot_statewide /status/811650149277691904 "";;@ODOT_Statewide;;""811669844898803712"";https://twitter.com/JohnKasich/status/811669844898803712        ",0.5,489565
18,18,JohnKasich,12/21/2016,53,126,,,,,,"""Want to thank a veteran? Hire one. Biz owners and HR professionals find out how at: http:// omj.ohio.gov/hireaveteran/i ndex.stm  pic.twitter.com/lbip42fePn"";;;;""811587030463299588"";https://twitter.com/JohnKasich/status/811587030463299588        ",0,489565
19,19,JohnKasich,12/20/2016,10,21,,,,,,"""When severe weather strikes OH the heating bill goes up. Learn if the Winter Crisis Program can help keep you warm: http:// development.ohio.gov/is/is_heapwint er.htm "";;;;""811330338878148611"";https://twitter.com/JohnKasich/status/811330338878148611        ",0.6,488809
20,20,JohnKasich,12/20/2016,28,128,,,,,,"""Great news out of central Ohio. Looking at the data 66 OH counties saw their unemployment rate improve last month. http://www. dispatch.com/content/storie s/business/2016/12/20/central-ohio-jobless-rate-lowest-in-15-years.html  pic.twitter.com/SOx6It3U0f"";;;;""811299483170537472"";https://twitter.com/JohnKasich/status/811299483170537472        ",0.266666667,488809
21,21,JohnKasich,12/20/2016,23,46,,,,"""811254862646112256""",https://twitter.com/JohnKasich/status/811254862646112256,"""Encourage the young people in your life to get a jump start on college for free. http:// Ohiohighered.org/ccp pic.twitter.com/TUKEBaHYFq""        ",0.25,488809
22,22,JohnKasich,12/20/2016,24,89,,,,"""811223297727856640""",https://twitter.com/JohnKasich/status/811223297727856640,"""Honored to see Ohio again receive national recognition for our innovative reforms to our criminal justice system. http://www. cbsnews.com/videos/the-har mony-project/ ""        ",0.05,488809
23,23,JohnKasich,12/19/2016,24,62,,,,,,"""More and more job creators are coming to Ohio to start their business. #OhioFindItHere pic.twitter.com/kEC68KqQC4"";;;#OhioFindItHere;""811017286911815681"";https://twitter.com/JohnKasich/status/811017286911815681        ",0.5,488530
24,24,JohnKasich,12/19/2016,14,164,,,,"""810986101854924801""",https://twitter.com/JohnKasich/status/810986101854924801,"""Thankful to have such a talented team as part of my senior staff. pic.twitter.com/8HBKk5yuJR""        ",0.35,488530
25,25,JohnKasich,12/19/2016,71,278,,@realDonaldTrump,#ElectoralCollege,"""810984411583959040""",https://twitter.com/JohnKasich/status/810984411583959040,"""Honored to speak at today's Ohio #ElectoralCollege meeting. Ohio cast its 18 votes for President-Elect @realDonaldTrump pic.twitter.com/0onYH6oQww""        ",0,488530
26,26,JohnKasich,12/19/2016,193,576,,,,"""810907561310326785""",https://twitter.com/JohnKasich/status/810907561310326785,"""Let's remember active military members who are away from their families during this holiday season. Thx for your sacrifices to keep us safe. pic.twitter.com/0XqoH4ihBh""        ",0.088888889,488530
27,27,JohnKasich,12/18/2016,50,162,,,#29c0893e2e15,"""810478743051386880""",https://twitter.com/JohnKasich/status/810478743051386880,"""Edison. The Wright Brothers. John Glenn. Innovation is nothing new to Ohio. http://www. forbes.com/sites/petertay lor/2016/11/07/why-the-midwest-is-about-to-become-americas-next-silicon-valley/#29c0893e2e15  pic.twitter.com/VkW2W3lMM3""        ",0.136363636,488099
28,28,JohnKasich,12/17/2016,75,220,,@YoungstownStFB,#GoGuins,"""810328191315431424""",https://twitter.com/JohnKasich/status/810328191315431424,"""Congrats to @YoungstownStFB as they advance to the FCS national championship game on January 7th. What a game... what a catch! #GoGuins""        ",-0.4,487694
29,29,JohnKasich,12/17/2016,32,149,,,,"""810258632218726400""",https://twitter.com/JohnKasich/status/810258632218726400,"""Gov. John Kasich on the passing of Dr. Henry Heimlich: pic.twitter.com/52kzWviNZw""        ",0,487694
30,30,JohnKasich,12/17/2016,73,320,,,,"""810197260604678144""",https://twitter.com/JohnKasich/status/810197260604678144,"""John Glenn was one of our ownÃ± a native son who never forgot his hometown roots. He truly was one of Ohio's & the nation's greatest heroes. https:// twitter.com/OhioState/stat us/810122674831847424 ""        ",1,487694
31,31,JohnKasich,12/17/2016,21,67,,,,"""810122384426442758""",https://twitter.com/JohnKasich/status/810122384426442758,"""The legacy of these OH innovators continues to inspire us to embrace the future of transportation.Experience it here: http://www. nps.gov/daav/index.htm pic.twitter.com/tgGJuekedB""        ",0,487694
32,32,JohnKasich,12/16/2016,144,610,,,,,,"""John Glenn's legacy continues to inspire others to make a difference living a life bigger than ourselves. That's how Glenn lived each day. pic.twitter.com/lM96r0X4Wd"";;;;""809891406403829764"";https://twitter.com/JohnKasich/status/809891406403829764        ",0,487359
33,33,JohnKasich,12/15/2016,85,408,,,,"""809534910646153221""",https://twitter.com/JohnKasich/status/809534910646153221,"""Good news for students and their families: I signed a bill today to expand STEM education to all grade levels.""        ",0.7,487034
34,34,JohnKasich,12/15/2016,38,137,,@MarleneAnielski,,"""809494754564173826""",https://twitter.com/JohnKasich/status/809494754564173826,"""Just signed a bill that will help lift up those who've tragically lost loved ones to suicide. Thanks for your leadership @MarleneAnielski . pic.twitter.com/qeX1veLMey""        ",0.45,487034
35,35,JohnKasich,12/14/2016,67,235,,,,,,"""The #1 way to tackle addiction is stopping drug use before it starts. This holiday season @StartTalkingOH ""Ã£ about the dangers of drugs. pic.twitter.com/4wmkfDmGxt"";;@StartTalkingOH;#1;""809207628446494720"";https://twitter.com/JohnKasich/status/809207628446494720        ",0,487478
36,36,JohnKasich,12/14/2016,81,238,,,,,,"""As the temperature drops make it a point to look after your neighbors too  especially our seniors. http://www. aging.ohio.gov/information/em ergencypreparedness/  #WellBeyond60 pic.twitter.com/sEK2NqHLdK"";;;#WellBeyond60;""809067337429254144"";https://twitter.com/JohnKasich/status/809067337429254144       ",0,487478
37,37,JohnKasich,12/13/2016,133,317,,@ohiolife,,"""808785159831035905""",https://twitter.com/JohnKasich/status/808785159831035905,"""I appreciate the support of Ohio Right to Life. @ohiolife READ MORE: http://www. ohiolife.org/gov_kasich_sig ns_landmark_bill_to_challenge_roe  pic.twitter.com/b1eLMM4mDq""        ",0.392857143,487849
38,38,JohnKasich,12/13/2016,15,33,,,,,,"""AP: Workforce report envisions new roles for libraries chambers http:// m.apnews.com/ap/db_268748/c ontentdetail.htm?contentguid=lDIWJoIM  pic.twitter.com/FYzXDETzQb"";;;;""808770776388214784"";https://twitter.com/JohnKasich/status/808770776388214784        ",0.136363636,487849
39,39,JohnKasich,12/13/2016,57,197,,,,,,"""Thank you to the @USNationalGuard for your 380 years of service! Always ready always there. #Guard380 pic.twitter.com/r5Ib0YaBMU"";;@USNationalGuard;#Guard380;""808684877700808705"";https://twitter.com/JohnKasich/status/808684877700808705        ",0.2,487849
40,40,JohnKasich,12/12/2016,26,62,,,,"""808416305955164160""",https://twitter.com/JohnKasich/status/808416305955164160,"""JOBSOHIO: ""Ohio ranks fourth in total jobs created by foreign investment nationally.""Ã¹ http://www. bizjournals.com/dayton/news/20 16/12/01/guest-column-foreign-investment-in-ohio-drives.html ""        ",-0.041666667,487589
41,41,JohnKasich,12/12/2016,13,40,,,,"""808416198631297025""",https://twitter.com/JohnKasich/status/808416198631297025,"""JOBSOHIO: ""Ohio is a heavyweight when it comes to doing business globally and attracting foreign investment.""Ã¹ http://www. bizjournals.com/dayton/news/20 16/12/01/guest-column-foreign-investment-in-ohio-drives.html ""        ",-0.0625,487589
42,42,JohnKasich,12/10/2016,76,252,,@CBSNews,,"""807638706647601152""",https://twitter.com/JohnKasich/status/807638706647601152,"""Gov. John Kasich statement on the @CBSNews article ""Trump's New Approach on Immigrant Children Divides Republicans"" http://www. cbsnews.com/news/trumps-ne w-approach-on-immigrant-children-divides-republicans/  pic.twitter.com/ne3G8xDDYA""        ",0.136363636,486778
43,43,JohnKasich,12/10/2016,5,48,,,,"""807608318982111234""",https://twitter.com/JohnKasich/status/807608318982111234,"""Honor the extraordinary older Ohioan in your life by nominating them for the Ohio Senior Citizens Hall of Fame: http://www. aging.ohio.gov/news/halloffam e/ ""        ",0.25,486778
44,44,JohnKasich,12/9/2016,100,423,,,,"""807321094558511108""",https://twitter.com/JohnKasich/status/807321094558511108,"""We lower the flag in honor of the life and service of Col. John Glenn. pic.twitter.com/hRIeelPkye""        ",0,486510
45,45,JohnKasich,12/9/2016,12,43,,,#Truth,"""807319961203081216""",https://twitter.com/JohnKasich/status/807319961203081216,"""#Truth https:// twitter.com/mattkalmans/st atus/807286663181430784 ""        ",0,486510
46,46,JohnKasich,12/9/2016,25,79,,,,"""807232380088029184""",https://twitter.com/JohnKasich/status/807232380088029184,"""Now's the time to get your flu vaccine shot. It's one of the best ways to protect yourself & loved ones. Learn more: http://www. Flu.Ohio.Gov""        ",0.733333333,486510
47,47,JohnKasich,12/8/2016,784,1362,,,,"""806957749133332480""",https://twitter.com/JohnKasich/status/806957749133332480,"""pic.twitter.com/XRN1DDMVqO""        ",0,485978
48,48,JohnKasich,12/8/2016,18,99,,,,"""806889522478858240""",https://twitter.com/JohnKasich/status/806889522478858240,"""Great news!""Paycor plans to double its workforce by 2021 as a result of faster-than-expected growth in the business""Ã¹ http://www. cincinnati.com/story/money/20 16/12/06/paycor-may-add-nearly-1100-ohio-jobs/95030590/ ""        ",0.4,485978
49,49,JohnKasich,12/7/2016,23,87,,@JohnEklundOH,,"""806686207648428032""",https://twitter.com/JohnKasich/status/806686207648428032,"""Thx to @JohnEklundOH for your leadership in the fight against drug abuse & addiction. pic.twitter.com/88k3lfyV6R""        ",0,484962
50,50,JohnKasich,12/7/2016,25,67,,,# #PearlHarborRemembranceDay,"""806683615266476032""",https://twitter.com/JohnKasich/status/806683615266476032,"""Isaac Kidd of Cleveland died at Pearl Harbor defending the USS Arizona. Learn his story: http://www. public.navy.mil/surfor/ddg100/ Pages/namesake.aspx#.WEcjabIrLcs  #PearlHarborRemembranceDay pic.twitter.com/GHPx2pWIwD""        ",0,484962
51,51,JohnKasich,12/7/2016,18,70,,,,"""806644522784616448""",https://twitter.com/JohnKasich/status/806644522784616448,"""pic.twitter.com/IkrNw6XcS5""        ",0,484962
52,52,JohnKasich,12/7/2016,21,70,,,#PearlHarborRemembranceDay,"""806606172522500099""",https://twitter.com/JohnKasich/status/806606172522500099,"""James Ward of Springfield sacrificed his own life to help others escape. Learn his story: http:// navylog.navymemorial.org/ward-james-23 #PearlHarborRemembranceDay pic.twitter.com/66YLGd3WFj""        ",0.6,484962
53,53,JohnKasich,12/7/2016,8,47,,,,,,"""Congrats to @BizRoundtable 's next Chairman Jamie Dimon of @jpmorgan . Your resiliency and collaborative spirit will serve you well!"";;@BizRoundtable @jpmorgan;;""806563628438716418"";https://twitter.com/JohnKasich/status/806563628438716418        ",0,484962
54,54,JohnKasich,12/7/2016,22,51,,,#PearlHarborRemembranceDay,"""806549699419373572""",https://twitter.com/JohnKasich/status/806549699419373572,"""Robert Scott of Massillon served heroically on board the USS California. Learn his story: http://www. history.navy.mil/our-collection s/photography/us-people/s/scott-robert-r.html  #PearlHarborRemembranceDay pic.twitter.com/q3EquFLO6l""        ",0,484962
55,55,JohnKasich,12/7/2016,141,424,,,#PearlHarborRemembranceDay,"""806498107068387328""",https://twitter.com/JohnKasich/status/806498107068387328,"""We remember the lives lost that tragic day. We owe our veterans a debt of gratitude that we can never fully repay. #PearlHarborRemembranceDay pic.twitter.com/6ygUzOvNRY""        ",-0.75,484962
56,56,JohnKasich,12/6/2016,18,63,,,#JobsOhio,"""806261164829188097""",https://twitter.com/JohnKasich/status/806261164829188097,"""Strong work by our team at #JobsOhio & their partners. Let's keep it going! http://www. cincinnati.com/story/money/20 16/12/06/jobs-bonanza-13-cincy-companies-plan-to-add-2000-employees/95030638/  pic.twitter.com/T8o3FVhBvx""        ",0.433333333,482656
57,57,JohnKasich,12/6/2016,1478,2900,,,,"""806209819950665730""",https://twitter.com/JohnKasich/status/806209819950665730,"""Gov. John Kasich statement on the recent news about the upcoming Electoral College meeting: pic.twitter.com/dm9yOfBqwF""        ",0,482656
58,58,JohnKasich,12/6/2016,36,116,,@CARosenberger,,"""806190075193106432""",https://twitter.com/JohnKasich/status/806190075193106432,"""Great to spend time w/@CARosenberger & members of the Ohio House as they wrap up work for the yr. Proud to work w/this group to move OH fwd. pic.twitter.com/g69oDlwu9F""        ",0.8,482656
59,59,JohnKasich,12/5/2016,17,53,,,,"""805904357120155649""",https://twitter.com/JohnKasich/status/805904357120155649,"""This is an important step in our efforts to advance drone research in Ohio. http://www. bizjournals.com/dayton/news/20 16/12/05/1-5m-from-state-to-advance-springfield-drone.html?ana=twt ""        ",0.4,482016
60,60,JohnKasich,12/5/2016,55,203,,,,,,"""Let's commemorate the 75th anniversary of Pearl Harbor this week honoring those lost and remembering our nation's brave survivors. https:// twitter.com/OhioVets/statu s/805796789186076672 "";;;;""805874499673538561"";https://twitter.com/JohnKasich/status/805874499673538561        ",0.8,482016
61,61,JohnKasich,12/4/2016,31,193,,,#GoBucks #BeatClemson,"""805505243022839809""",https://twitter.com/JohnKasich/status/805505243022839809,"""The Buckeyes are back in the playoffs! #GoBucks #BeatClemson https:// twitter.com/OhioStateFB/st atus/805464495761944576 ""        ",0,481448
62,62,JohnKasich,12/2/2016,27,92,,,,,,"""Ohio is modernizing our education system & giving students the exciting hands-on experiences they need to succeed. http://www. cleveland.com/metro/index.ss f/2016/12/hooked_on_education_fairport_harding_students_design_test_fishing_lures_photos.html "";;;;""804802293321363462"";https://twitter.com/JohnKasich/status/804802293321363462        ",0.3,480531
63,63,JohnKasich,12/2/2016,22,52,,@rockontherange,#FinditHere,"""804769671278919681""",https://twitter.com/JohnKasich/status/804769671278919681,"""Great line-up for this year's @rockontherange in Cols. Looking fwd to welcoming music fans back to OH. #FinditHere http://www. columbusunderground.com/metallica-soun dgarden-korn-to-headline-rock-on-the-range-2017 ""        ",0.4,480531
64,64,JohnKasich,12/2/2016,62,328,,,,,,"""There's more work to do but so proud Ohio's growing economy is lifting up many who had fallen on tough times. pic.twitter.com/ZPhQDZNHjy"";;;;""804726046855692288"";https://twitter.com/JohnKasich/status/804726046855692288        ",0.352777778,480531
65,65,JohnKasich,12/1/2016,20,162,,@ohiogop,,"""804471177246834690""",https://twitter.com/JohnKasich/status/804471177246834690,"""Gov Kasich thanks OH Republicans for their hard work rebuilding the state at the @ohiogop Christmas party pic.twitter.com/b0OFq0OilE""        ",-0.045833333,480078
66,66,JohnKasich,12/1/2016,59,187,,@keithfaber,,"""804400423125667840""",https://twitter.com/JohnKasich/status/804400423125667840,"""Thanks to my friend @keithfaber for letting a former state senator spend some time in the chamber today. pic.twitter.com/GKSBL1oUOF""        ",0.1,480078
67,67,JohnKasich,11/30/2016,132,300,,,,,,"""Today we're seeing the future of transportation 1st-hand as we send off Otto's self-driving truck on US 33 & later the Ohio Turnpike. pic.twitter.com/YtXMcPfyZo"";;;;""804074161115107328"";https://twitter.com/JohnKasich/status/804074161115107328        ",0,479697
68,68,JohnKasich,11/30/2016,17,34,,,,"""804059263102492676""",https://twitter.com/JohnKasich/status/804059263102492676,"""Live NOW on Facebook: Gov. Kasich announces new advancements in transportation technology in Ohio. http://www. facebook.com/JohnKasich""        ",0.136363636,479697
69,69,JohnKasich,11/30/2016,22,77,,,,,,"""In OH we've worked on all fronts to curb opiate abuse including making sure injured workers don't become addicted. http://www. wsj.com/articles/our-w orkers-comp-prescribes-appropriately-1480276133 "";;;;""804001870658289664"";https://twitter.com/JohnKasich/status/804001870658289664        ",0.05,479697
70,70,JohnKasich,11/29/2016,42,90,,,,"""803727172183687168""",https://twitter.com/JohnKasich/status/803727172183687168,"""pic.twitter.com/hQCV8UvxFr""        ",0,478709
71,71,JohnKasich,11/28/2016,232,807,,,,"""803375282610524160""",https://twitter.com/JohnKasich/status/803375282610524160,"""Today shows the importance of training for potential threats. All types of organizations can prepare for what we all hope never happens. pic.twitter.com/7Cwy3krayh""        ",0,477750
72,72,JohnKasich,11/28/2016,378,872,,,,"""803295732182683648""",https://twitter.com/JohnKasich/status/803295732182683648,"""Ohio Governor John R. Kasich issued the following statement in response to the attack this morning at The Ohio State University: pic.twitter.com/I3KS2b5dMB""        ",0,477750
73,73,JohnKasich,11/28/2016,835,1553,,,,,,"""Ohio's thoughts and prayers go out to the Ohio State community. Be safe listen to first responders. https:// twitter.com/10TV/status/80 3254020798349312 "";;;;""803259111697739776"";https://twitter.com/JohnKasich/status/803259111697739776        ",0.375,477750
74,74,JohnKasich,11/28/2016,11,40,,,#CyberMonday,"""803237868931928065""",https://twitter.com/JohnKasich/status/803237868931928065,"""Shopping online today? You're creating jobs in Ohio. #CyberMonday http://www. dispatch.com/content/storie s/business/2016/11/20/01-online-shopping-growth-spurs-big-job-gains-here.html ""        ",0,477750
75,75,JohnKasich,11/27/2016,81,210,,,,"""802874642629201921""",https://twitter.com/JohnKasich/status/802874642629201921,"""By embracing self-driving vehicles OH will be among the 1st to benefit from rewarding industries & jobs that follow. http:// abcnews.go.com/Technology/wir eStory/driving-truck-hits-road-ohio-discusses-research-43778026 ""        ",0.5,477235
76,76,JohnKasich,11/26/2016,92,517,,,#Buckeyes #TheGa,"""802632174117781504""",https://twitter.com/JohnKasich/status/802632174117781504,"""So proud of the #Buckeyes . They showed incredible heart and earned that win. Ready for the postseason! #TheGa e""        ",0.675,476775
77,77,JohnKasich,11/26/2016,59,178,,,#GoBucks #BeatTTUN,"""802549983941574660""",https://twitter.com/JohnKasich/status/802549983941574660,"""The tradition continues. #GoBucks #BeatTTUN pic.twitter.com/UPeGtng8eZ""        ",0,476775
78,78,JohnKasich,11/26/2016,298,692,,,,"""802497153805340673""",https://twitter.com/JohnKasich/status/802497153805340673,"""The only ga e that atters each year atters even ore this year. Let's have a little fun before our Buckeyes battle That Tea Up North! pic.twitter.com/X7BK2OuVK6""        ",0.0375,476775
79,79,JohnKasich,11/25/2016,8,24,,,,"""802234962179080192""",https://twitter.com/JohnKasich/status/802234962179080192,"""This long overdue modernization will benefit patients. http://www. dispatch.com/content/storie s/editorials/2016/11/25/leaner-boards-make-sense.html ""        ",-0.05,476304
80,80,JohnKasich,11/25/2016,1801,2713,,,,"""802175284581699584""",https://twitter.com/JohnKasich/status/802175284581699584,"""The only ga e that atters each year atters even ore this year. Let's have a little fun before our Buckeyes battle That Tea Up North! pic.twitter.com/W5NCwAIw3z""        ",0.0375,476304
81,81,JohnKasich,11/24/2016,51,266,,,#Thanksgiving,"""801788076242718720""",https://twitter.com/JohnKasich/status/801788076242718720,"""Wishing all Ohioans a very special day with family and friends! #Thanksgiving pic.twitter.com/BBzbnfBUIZ""        ",0.464285714,475826
82,82,JohnKasich,11/23/2016,53,155,,,,"""801522554913640449""",https://twitter.com/JohnKasich/status/801522554913640449,"""Let's show our children that we are thankful for them by starting life-saving conversations about the dangers of drugs. https:// twitter.com/StartTalkingOH /status/801463053615304704 ""        ",0,475351
83,83,JohnKasich,11/23/2016,31,139,,,#BuckleUp,"""801467391481876480""",https://twitter.com/JohnKasich/status/801467391481876480,"""Wishing safe travels to all those on Ohio's roadways this week! #BuckleUp https:// twitter.com/ODOT_Statewide /status/801409979974610944 ""        ",0.5,475351
84,84,JohnKasich,11/23/2016,60,127,,@Forbes,,"""801423618110582784""",https://twitter.com/JohnKasich/status/801423618110582784,"""See for yourself what @Forbes said about the most-improved state for doing business in America. http://www. forbes.com/places/oh/ pic.twitter.com/gH1SYYMqgA""        ",0,475351
85,85,JohnKasich,11/23/2016,41,148,,,,,,"""Good news for OH heading into #SmallBizSat as @Forbes touts our lower business costs improved economy &stronger business climate. #shopsmall pic.twitter.com/Rh5if7EysA"";;@Forbes;#SmallBizSat #shopsmall;""801423186860658688"";https://twitter.com/JohnKasich/status/801423186860658688        ",0.7,475351
86,86,JohnKasich,11/22/2016,92,298,,,,,,"""During the holidays let's remember those who've lost a loved one to addiction. Thankful for those in our communities working to save lives. https:// twitter.com/KarenKasich/st atus/801089973730447360 "";;;;""801126990392729600"";https://twitter.com/JohnKasich/status/801126990392729600        ",0.7,474371
87,87,JohnKasich,11/21/2016,119,701,,,,,,"""Honored today to celebrate Mother Theresa & her commitment to service w/sisters of faith who every day  live a life bigger than themselves. pic.twitter.com/yF6ELTZFq6"";;;;""800881503580221444"";https://twitter.com/JohnKasich/status/800881503580221444       ",0.068181818,473799
88,88,JohnKasich,11/21/2016,16,58,,@LarryObhof,,"""800812673453568000""",https://twitter.com/JohnKasich/status/800812673453568000,"""Thx to Sen Pres-elect @LarryObhof for talking w/me & the Cabinet. We look fwd to working w/you. pic.twitter.com/tbuyg9OgHE""        ",0,473799
89,89,JohnKasich,11/21/2016,164,402,,,#GoBucks #BeatTTUN,"""800781973199327232""",https://twitter.com/JohnKasich/status/800781973199327232,"""It's that ti e of year again. #GoBucks ! #BeatTTUN pic.twitter.com/v3PkBoZJ1a""        ",0,473799
90,90,JohnKasich,11/20/2016,75,240,,,,,,"""Ohio's strong business-friendly environment recognized by @Forbes as we have improved more than any other state over the past 5 years. pic.twitter.com/rvBBZXBUUW"";;@Forbes;;""800448651776626688"";https://twitter.com/JohnKasich/status/800448651776626688        ",0.139583333,473086
91,91,JohnKasich,11/19/2016,42,180,,,#natladoptionday,"""800028820749385728""",https://twitter.com/JohnKasich/status/800028820749385728,"""Grateful for all of the Ohio families who have opened their hearts to adoption. #natladoptionday https:// twitter.com/ohiojfs/status /799938369669074946 ""        ",0,472293
92,92,JohnKasich,11/19/2016,14,61,,,,"""799975805786947584""",https://twitter.com/JohnKasich/status/799975805786947584,"""Great to see Allen Co. so engaged in our program designed to lift young Ohioans up & out of poverty. http:// limaohio.com/news/214439/ne w-program-aims-to-bring-ohioans-off-government-assistance-into-jobs ""        ",0.45,472293
93,93,JohnKasich,11/18/2016,22,96,,,#OhioFindItHere,"""799680289412882432""",https://twitter.com/JohnKasich/status/799680289412882432,"""Ohio knows what it takes to attract talent from around the world to make our entire state stronger. #OhioFindItHere https:// twitter.com/marytayloroh/s tatus/799679148717461504 ""        ",0,471552
94,94,JohnKasich,11/18/2016,29,75,,@ProcterGamble @OhioMeansJobs,,"""799617565437857792""",https://twitter.com/JohnKasich/status/799617565437857792,""". @ProcterGamble knows vets are one of OH's best kept secrets. Grateful to military-friendly @OhioMeansJobs employers http://www. bizjournals.com/cincinnati/new s/2016/11/10/exclusive-procter-gamble-ramps-up-recruitment-of.html ""        ",1,471552
