,Unnamed: 0,username,date,retweets,favorites,geo,mentions,hashtags,id,permalink,text,sentiment_polarity,follower_count
0,0,tedcruz,12/30/2016,526,1175,,,,,,"""Gosh why aren't the press saying the same thing now? https:// twitter.com/newsbusters/st atus/814548750660227072 "";;;;""814860779358945281"";https://twitter.com/tedcruz/status/814860779358945281",0.0,1928449
1,1,tedcruz,12/30/2016,316,733,,,#StandWithIsrael,"""814858891976699904""",https://twitter.com/tedcruz/status/814858891976699904,"""#StandWithIsrael : https://www. tedcruz.org/l/defund-the-u n/  https:// twitter.com/tedcruz/status /814858805884358656 """,0.0,1928449
2,2,tedcruz,12/30/2016,1180,2814,,,,"""814858805884358656""",https://twitter.com/tedcruz/status/814858805884358656,"""History will record and the world will fully understand Obama and Kerry as relentless enemies of Israel: http://www. timesofisrael.com/ted-cruz-histo ry-to-record-obama-kerry-as-relentless-enemies-of-israel/ """,0.0,1928449
3,3,tedcruz,12/29/2016,708,2542,,,,,,"""Glad to see @charliesheen seeking God & following the admonition of 1 Timothy 2:2 but somehow I don't think that's what the verse means.... https:// twitter.com/charliesheen/s tatus/814303837225762816 "";;@charliesheen;;""814558260242083840"";https://twitter.com/tedcruz/status/814558260242083840",0.25,1925944
4,4,tedcruz,12/29/2016,1041,1425,,,#StandWithIsrael,"""814501435945713664""",https://twitter.com/tedcruz/status/814501435945713664,"""US taxpayer dollars are being used to fund an anti-Israel BDS database at the UN. This has to STOP: https://www. tedcruz.org/l/defund-the-u n/  #StandWithIsrael https:// twitter.com/ActForIsrael/s tatus/814471079351746560 """,0.0,1925944
5,5,tedcruz,12/28/2016,1309,3498,,,,,,"""America is an unshakable friend of Israel and we are horrified at what has transpired this week: https://www. facebook.com/tedcruzpage/po sts/10154780803392464 "";;;;""814229073534844928"";https://twitter.com/tedcruz/status/814229073534844928",0.0,1922359
6,6,tedcruz,12/27/2016,8510,15686,,,#StandWithIsrael,"""813839777254490113""",https://twitter.com/tedcruz/status/813839777254490113,"""Add your name if you agree -- no US funding for the UN until the Israel vote is reversed: https://www. tedcruz.org/l/defund-the-u n/  #StandWithIsrael""",0.0,1918610
7,7,tedcruz,12/26/2016,1146,2492,,,,,,"""For decades Thomas Sowell was a brilliant thinker & writer. He inspired a generation of conservatives. His wisdom will very much be missed. https:// twitter.com/peggynoonannyc /status/813603796005879812 "";;;;""813613554490347520"";https://twitter.com/tedcruz/status/813613554490347520",0.5800000000000001,1916537
8,8,tedcruz,12/26/2016,1384,3197,,,,"""813432715009818624""",https://twitter.com/tedcruz/status/813432715009818624,"""Cruz Calls On Congress To Stop Funding To UN Over Israel Vote http:// dailycaller.com/2016/12/25/cru z-calls-on-congress-to-stop-funding-to-un-over-israel-vote/ """,0.0,1916537
9,9,tedcruz,12/24/2016,4555,9216,,@netanyahu,,"""812803863367532546""",https://twitter.com/tedcruz/status/812803863367532546,"""Spoke w/ Israeli PM @netanyahu tonight to wish him Happy Chanukah & assure him of strong support in Congress. No US $ for UN until reversed.""",0.6166666666666667,1912104
10,10,tedcruz,12/24/2016,839,5467,,,,"""812704285649674240""",https://twitter.com/tedcruz/status/812704285649674240,"""From our family to yours -- wishing you a Merry Christmas and a blessed Holiday Season! pic.twitter.com/tk0kP8KKRv""",0.0,1912104
11,11,tedcruz,12/23/2016,658,1857,,,,,,"""I get that as a GQ writer you must defend Obama. But ""straw man""? Care to lay odds that come 2017 Obama tries to undermine Trump non-stop? https:// twitter.com/farragutwest/s tatus/812445037078286336 "";;;;""812446563519922176"";https://twitter.com/tedcruz/status/812446563519922176",-0.1,1909651
12,12,tedcruz,12/23/2016,2668,5166,,,,,,"""Obama remember that. Do all the damage you can but come Jan 20 -- don't forget your own words! ""There's one president at a time."" https:// twitter.com/dcexaminer/sta tus/812435584694239232 "";;;;""812441300574343168"";https://twitter.com/tedcruz/status/812441300574343168",0.6,1909651
13,13,tedcruz,12/23/2016,456,1175,,,,"""812440193009668100""",https://twitter.com/tedcruz/status/812440193009668100,"""Sad. Really sad. https:// twitter.com/jaketapper/sta tus/812434502211473408 """,-0.5,1909651
14,14,tedcruz,12/23/2016,351,975,,,,"""812358365649182720""",https://twitter.com/tedcruz/status/812358365649182720,"""Our continued prayers are with our fellow Texans and all those who have suffered from the terror attack in Berlin. https:// twitter.com/dallasnews/sta tus/812034225452949504 """,0.0,1909651
15,15,tedcruz,12/22/2016,465,912,,,,"""812012209392025601""",https://twitter.com/tedcruz/status/812012209392025601,"""The UNSC has no authority over Israel's sovereignty: https://www. facebook.com/tedcruzpage/po sts/10154759370232464 """,0.0,1909891
16,16,tedcruz,12/22/2016,76,379,,,,,,"""Thank you Maggie! https:// twitter.com/maggiecwright/ status/811937033480454144 "";;;;""811974898239373316"";https://twitter.com/tedcruz/status/811974898239373316",0.0,1909891
17,17,tedcruz,12/22/2016,123,660,,,,"""811927577598263296""",https://twitter.com/tedcruz/status/811927577598263296,"""Thanks! https:// twitter.com/chasflemming/s tatus/811920482220044288 """,0.2,1909891
18,18,tedcruz,12/21/2016,605,1811,,,#DefundPlannedParenthood,"""811660679874805761""",https://twitter.com/tedcruz/status/811660679874805761,"""Great news! #DefundPlannedParenthood https:// twitter.com/dcexaminer/sta tus/811610025533784064 """,0.8,1907388
19,19,tedcruz,12/20/2016,1327,2388,,,,,,"""Shameful. Obama continues to disrespect law enforcement appointing an advocate for a cop killer. This should be undone by the next POTUS. https:// twitter.com/cr/status/8113 80670715035652 "";;;;""811459546644418560"";https://twitter.com/tedcruz/status/811459546644418560",0.0,1902947
20,20,tedcruz,12/20/2016,779,1589,,,,,,"""Yet another Obama abuse of power. Hopefully on that will be reversed...exactly one month from today. #TakingAwayObamasPen &Phone https:// twitter.com/cnn/status/811 276985787883520 "";;;#TakingAwayObamasPen;""811326618094407681"";https://twitter.com/tedcruz/status/811326618094407681",0.0,1902947
21,21,tedcruz,12/20/2016,264,1005,,,,,,"""Our prayers are with the victims & families impacted by the vicious rash of attacks in Jordan Turkey & Germany: https://www. facebook.com/tedcruzpage/po sts/10154753627632464 "";;;;""811304669741989888"";https://twitter.com/tedcruz/status/811304669741989888",-1.0,1902947
22,22,tedcruz,12/20/2016,1003,1236,,,,"""811233603384471552""",https://twitter.com/tedcruz/status/811233603384471552,"""Hope you'll read and RT! https:// twitter.com/CR/status/8110 03182520279040 """,0.0,1902947
23,23,tedcruz,12/19/2016,239,323,,,#745c60ee38a8,"""810850753799712768""",https://twitter.com/tedcruz/status/810850753799712768,"""The Audacity Of Silence On Possible Iran-North Korea Nuclear Ties: http://www. forbes.com/sites/claudiar osett/2016/12/15/the-audacity-of-silence-on-possible-iran-north-korea-nuclear-ties/#745c60ee38a8 """,0.0,1900652
24,24,tedcruz,12/18/2016,1250,1123,,,,"""810596484710285312""",https://twitter.com/tedcruz/status/810596484710285312,"""Raul Castro is picking up exactly where Fidel left off -- tossing a dissident and his American lawyer in jail: http://www. miamiherald.com/news/nation-wo rld/world/americas/cuba/article121468767.html """,0.0375,1898328
25,25,tedcruz,12/15/2016,462,917,,,#BillofRightsDay,"""809471810244747264""",https://twitter.com/tedcruz/status/809471810244747264,"""Happy #BillofRightsDay ! The Bill of Rights was ratified OTD 225 years ago: https://www. facebook.com/tedcruzpage/ph otos/a.495661567463.299907.69983322463/10154738659932464/?type=3&theater  pic.twitter.com/DPPpKhQwbH""",0.8,1890940
26,26,tedcruz,12/15/2016,182,252,,,#FullRepeal,"""809405811768303617""",https://twitter.com/tedcruz/status/809405811768303617,"""STUDY: Premium hikes add $10B to taxpayers' health law tab http:// hosted.ap.org/dynamic/storie s/U/US_HEALTH_OVERHAUL_PREMIUMS?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-12-15-04-28-07  #FullRepeal""",0.0,1890940
27,27,tedcruz,12/14/2016,954,1729,,,,"""809138292482600960""",https://twitter.com/tedcruz/status/809138292482600960,"""Iran invents another excuse to enrich uranium. The deal gets worse every day and should be terminated. https:// twitter.com/Kredo0/status/ 809130439248113664 """,-0.225,1892628
28,28,tedcruz,12/14/2016,114,452,,,,"""809103645052731392""",https://twitter.com/tedcruz/status/809103645052731392,"""Great to join y'all! https:// twitter.com/HoustonFoodBan k/status/809097019868516352 """,0.8,1892628
29,29,tedcruz,12/14/2016,205,812,,@GovernorPerry,,"""809023566285045760""",https://twitter.com/tedcruz/status/809023566285045760,""". @GovernorPerry will make a terrific Secretary of Energy: https://www. facebook.com/tedcruzpage/po sts/10154734565312464 """,0.0,1892628
30,30,tedcruz,12/13/2016,569,5248,,,,,,"""At Home Depot this weekend buying a Christmas tree with the girls. Great fun. Merry Christmas! pic.twitter.com/6HAC8uyWfj"";;;;""808787033363804162"";https://twitter.com/tedcruz/status/808787033363804162",0.55,1896388
31,31,tedcruz,12/13/2016,310,675,,,,,,"""Hypocrisy in all its Leftist glory.... #RichSocialistsWhoWantYourMoney https:// twitter.com/mviser/status/ 808527666345345024 "";;;#RichSocialistsWhoWantYourMoney;""808758155811389441"";https://twitter.com/tedcruz/status/808758155811389441",-0.05,1896388
32,32,tedcruz,12/12/2016,198,337,,,#FullRepeal,"""808329148909424645""",https://twitter.com/tedcruz/status/808329148909424645,"""ObamaCare's risk corridor corruption never ends http:// thehill.com/blogs/congress -blog/healthcare/309902-obamacares-risk-corridor-corruption-never-ends  #FullRepeal""",0.0,1894753
33,33,tedcruz,12/9/2016,549,1522,,,#FullRepeal,"""807338048367247361""",https://twitter.com/tedcruz/status/807338048367247361,"""Americans have entrusted Republicans w/ a historic opportunityÃ³repealing Obamacare: let's get this done http://www. nationalreview.com/article/442894 /obamacare-repeal-fix-whole-thing  #FullRepeal""",0.0,1890029
34,34,tedcruz,12/9/2016,1693,3446,,,,"""807263204187504640""",https://twitter.com/tedcruz/status/807263204187504640,"""Pass a constitutional amendment establishing congressional term limits and send it to the states for ratification: https://www. washingtonpost.com/opinions/if-re publicans-really-want-to-drain-the-swamp-heres-how-to-do-it/2016/12/08/7b722582-bd6f-11e6-94ac-3d324840106c_story.html?postshare=491481296087189&tid=ss_tw&utm_term=.616594b4d30a """,0.0,1890029
35,35,tedcruz,12/9/2016,1051,2013,,,,,,"""If Republicans really want to #DrainTheSwamp  here's how to do it: congressional term limits https://www. washingtonpost.com/opinions/if-re publicans-really-want-to-drain-the-swamp-heres-how-to-do-it/2016/12/08/7b722582-bd6f-11e6-94ac-3d324840106c_story.html?postshare=491481296087189&tid=ss_tw&utm_term=.616594b4d30a "";;;#DrainTheSwamp;""807244810721628160"";https://twitter.com/tedcruz/status/807244810721628160",0.2,1890029
36,36,tedcruz,12/8/2016,419,1354,,,,"""806958724296347649""",https://twitter.com/tedcruz/status/806958724296347649,"""An American hero. May he rest in peace. https:// twitter.com/TODAYshow/stat us/806958456628453376 """,0.0,1887847
37,37,tedcruz,12/8/2016,503,1299,,,#FullRepeal,"""806902816975400960""",https://twitter.com/tedcruz/status/806902816975400960,"""Obamacare was never going to work. And the last few years have been proof that it never will: https://www. conservativereview.com/commentary/201 6/12/it-is-time-to-end-obamacare-now  #FullRepeal""",-0.1,1887847
38,38,tedcruz,12/7/2016,1643,3544,,,#PearlHarborRemembranceDay,"""806522444873867266""",https://twitter.com/tedcruz/status/806522444873867266,"""75 years ago: ""A date which will live in infamy.""Ã¹ Today we commemorate the brave souls lost that December morning #PearlHarborRemembranceDay pic.twitter.com/s7bGvi601A""",0.4681818181818182,1885161
39,39,tedcruz,12/5/2016,250,559,,,,,,"""Light in the Shadow of Castro's Funeral A Vigil to Honor His Victims: http://www. weeklystandard.com/light-in-the-s hadow-of-castros-funeral-a-vigil-to-honor-his-victims/article/2005683 "";;;;""805836931041021957"";https://twitter.com/tedcruz/status/805836931041021957",0.4,1873329
40,40,tedcruz,12/4/2016,582,1469,,,#FullRepeal,"""805565855899811841""",https://twitter.com/tedcruz/status/805565855899811841,"""#FullRepeal https:// twitter.com/rachaelmbade/s tatus/805564756287438848 """,0.0,1868720
41,41,tedcruz,12/3/2016,556,1879,,,,,,"""SGT Steve Land we're all here to say thank you for your incredible sacrifice. Every freedom we enjoy we enjoy because of heroes like you. pic.twitter.com/jWLOISSpn1"";;;;""805109287194345476"";https://twitter.com/tedcruz/status/805109287194345476",0.5666666666666668,1864805
42,42,tedcruz,12/3/2016,158,549,,@HelpingAHero,,"""805081862611881985""",https://twitter.com/tedcruz/status/805081862611881985,"""A great honor to join @HelpingAHero in welcoming SGT Steve Land to his new home! pic.twitter.com/lAWIqFK7V3""",0.4681818181818182,1864805
43,43,tedcruz,12/3/2016,6371,14951,,,,"""805031895427846145""",https://twitter.com/tedcruz/status/805031895427846145,"""I would much rather have Donald Trump talking to President Tsai than to Cuba's Raul Castro or Iran's Hasan Rouhani. This is an improvement.""",0.2,1864805
44,44,tedcruz,12/2/2016,2323,2515,,,,"""804790806318116864""",https://twitter.com/tedcruz/status/804790806318116864,"""RT if you agree it's time we end sanctuary cities and stand for the rule of law across the nation! https://www. tedcruz.org/l/end-sanctuar y-cities/  https:// twitter.com/tedcruz/status /804790702408368128 """,0.0,1860854
45,45,tedcruz,12/2/2016,955,2480,,,,"""804790702408368128""",https://twitter.com/tedcruz/status/804790702408368128,"""Texas governor pledges to ban sanctuary cities in the Lone Star State: http://www. theblaze.com/news/2016/11/2 8/texas-governor-pledges-to-ban-sanctuary-cities-in-the-lone-star-state/ """,0.0,1860854
46,46,tedcruz,12/2/2016,272,604,,@RosaMariaPaya,,"""804742840328880129""",https://twitter.com/tedcruz/status/804742840328880129,"""Strongly agree with brave truth-teller @RosaMariaPaya . Cubans should choose their post-Fidel course: https://www. washingtonpost.com/opinions/let-c ubans-choose-their-future/2016/12/01/b9e93afa-b741-11e6-b8df-600bd9d38a02_story.html?utm_term=.4a112ff9a240 """,0.6166666666666667,1860854
47,47,tedcruz,12/1/2016,550,1237,,,,"""804499719313588224""",https://twitter.com/tedcruz/status/804499719313588224,"""We can keep our promise and move the US embassy to Jerusalem in 6 months. http://www. timesofisrael.com/liveblog_entry /obama-waives-moving-embassy-to-jerusalem/ """,0.0,1857273
48,48,tedcruz,12/1/2016,534,1263,,,,"""804348515128373248""",https://twitter.com/tedcruz/status/804348515128373248,"""Let there be no mistake. Fidel Castro was evil: https://www. conservativereview.com/commentary/201 6/11/ted-cruz-delivers-scathing-condemnation-of-obamas-castro-coziness-on-senate-floor """,-1.0,1857273
49,49,tedcruz,11/30/2016,113,380,,,,"""804089209871015936""",https://twitter.com/tedcruz/status/804089209871015936,"""True enough! https:// twitter.com/patricksvitek/ status/804083877203628039 """,0.175,1853502
50,50,tedcruz,11/30/2016,1965,2308,,,,"""803983470041108483""",https://twitter.com/tedcruz/status/803983470041108483,"""Texas is taking a hard stance on illegal immigration: http://www. theblaze.com/news/2016/11/2 9/texas-governor-greg-abbott-to-sanctuary-cities-you-are-going-to-comply-with-the-law/  End sanctuary cities: https://www. tedcruz.org/l/end-sanctuar y-cities/  pic.twitter.com/9MO7YVWQIM""",-0.39583333333333337,1853502
51,51,tedcruz,11/29/2016,481,801,,,#1784f1de449b,"""803679709569675266""",https://twitter.com/tedcruz/status/803679709569675266,"""""Premiums in 2017 will jump an average of 22 percent Ã± giving lie to the Affordable Care Act's eponymous promise."" http://www. forbes.com/sites/sallypip es/2016/11/28/obamacares-subsidies-are-no-excuse-for-high-premiums/#1784f1de449b """,-0.15,1846117
52,52,tedcruz,11/28/2016,1177,1315,,,,"""803349051936768001""",https://twitter.com/tedcruz/status/803349051936768001,"""This makes the Brotherhood seem like a legitimate group & provides cover to spread their radical version of Islam http:// freebeacon.com/national-secur ity/twitter-muslim-brotherhood-verification/ """,0.0,1841869
53,53,tedcruz,11/28/2016,798,2087,,,,,,"""I hope we don't see Barack Obama Joe Biden Hillary Clinton & Dems lining up to lionize a murderous tyrant & thug: http://www. theblaze.com/news/2016/11/2 7/ted-cruz-makes-it-very-clear-that-obama-should-not-send-anyone-to-castros-funeral/?utm_content=bufferfeb63&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer "";;;;""803258550868996100"";https://twitter.com/tedcruz/status/803258550868996100",0.0,1841869
54,54,tedcruz,11/27/2016,3951,8848,,,,"""802898801904078849""",https://twitter.com/tedcruz/status/802898801904078849,"""I very much hope that we don't see any US government officials going to Fidel Castro's funeral. pic.twitter.com/iVPLgwvVXz""",0.26,1837188
55,55,tedcruz,11/26/2016,699,1733,,,,,,"""Change can come to Cuba but only if America learns from history and prevents Fidel's successor from playing the same old tricks. https:// twitter.com/tedcruz/status /802671617096765440 "";;;;""802671768196370432"";https://twitter.com/tedcruz/status/802671768196370432",0.03333333333333333,1831892
56,56,tedcruz,11/26/2016,1109,1909,,,,,,"""A dictator is dead. But his dark repressive legacy will not automatically follow him to the grave http://www. nationalreview.com/article/442485 /fidel-castro-dead-ted-cruz-cuban-dictator-oppression-raul "";;;;""802671617096765440"";https://twitter.com/tedcruz/status/802671617096765440",-0.175,1831892
57,57,tedcruz,11/26/2016,761,1715," (2) those in Gitmo are vicious terrorists. Castro tortures innocents. Guilt âÃ¢â  innocence. https:// twitter.com/caseydownunder /status/802639510580314112 """,,,,"""802659062529691648""","""Journo should know facts: (1) US law bans torture",0.0,1831892
58,58,tedcruz,11/26/2016,1910,2988,,,,,,"""Obama & Trudeau before slobbering adulation on tyrants take a min to look into the eyes of victims of communism. http:// tinyurl.com/zx8e96g https:// twitter.com/tedcruz/status /802620738758840320 "";;;;""802626533072334848"";https://twitter.com/tedcruz/status/802626533072334848",0.0,1831892
59,59,tedcruz,11/26/2016,5344,8512,,,,,,"""Disgraceful. Why do young socialists idolize totalitarian tyrants? Castro Stalin Mao Pol Pot -- all evil torturing murderers. #truth https:// twitter.com/canadianpm/sta tus/802492634854031360 "";;;#truth;""802620738758840320"";https://twitter.com/tedcruz/status/802620738758840320",-0.45,1831892
60,60,tedcruz,11/26/2016,6209,10519," he was a murderer and a thug. https:// twitter.com/marcorubio/sta tus/802539193226379264 """,,,,"""802619428118626308""","""Marco's right. Why does Obama persist in showering love on our enemies? Castro was not leftist chic",0.2702380952380952,1831892
61,61,tedcruz,11/26/2016,3116,5598,,,,,,"""Fidel Castro's death cannot bring back his thousands of victims nor can it bring comfort to their families: https://www. facebook.com/tedcruzpage/po sts/10154670209762464 "";;;;""802493955531243521"";https://twitter.com/tedcruz/status/802493955531243521",0.0,1831892
62,62,tedcruz,11/25/2016,417,1167,,,,,,"""Small Business Saturday is upon us and I encourage all Texans to embrace the small businesses in your area: http://www. dallasnews.com/opinion/commen tary/2016/11/25/ted-cruz-thank-small-business-weekend-shopping-small "";;;;""802210597467197440"";https://twitter.com/tedcruz/status/802210597467197440",-0.25,1828398
63,63,tedcruz,11/24/2016,705,2380,,,,,,"""This Thanksgiving we pause to acknowledge and appreciate the bounty of our Lord our lives and our country https://www. facebook.com/tedcruzpage/po sts/10154665170802464:0  pic.twitter.com/7tLU9sEUlH"";;;;""801781333034934272"";https://twitter.com/tedcruz/status/801781333034934272",0.0,1824505
64,64,tedcruz,11/23/2016,2436,5671,,,,,,"""This Thanksgiving don't forget to say a prayer of thanks for the men and women serving our nation whose sacrifices keep us free. pic.twitter.com/mA699QsiUE"";;;;""801468285208449024"";https://twitter.com/tedcruz/status/801468285208449024",0.30000000000000004,1820522
65,65,tedcruz,11/22/2016,9665,17768,,,,"""801122850891591680""",https://twitter.com/tedcruz/status/801122850891591680,"""I thought Obama didn't believe in photo ID? https:// twitter.com/theellenshow/s tatus/801110578651500544 """,0.0,1813640
66,66,tedcruz,11/22/2016,436,544,,,#FullRepeal,"""801121653845434368""",https://twitter.com/tedcruz/status/801121653845434368,"""Join the fight for #FullRepeal : https://www. tedcruz.org/l/full-repeal- obamacare/  https:// twitter.com/tedcruz/status /801121452623798272 """,0.0,1813640
67,67,tedcruz,11/22/2016,1515,1182,,,,"""801121452623798272""",https://twitter.com/tedcruz/status/801121452623798272,"""STUDY: Obamacare premiums will increase by 27% next year... Premiums will increase as much as 145% in some states. http:// freebeacon.com/issues/study-o bamacare-premiums-increase-27/  pic.twitter.com/qcfRD4theb""",0.1,1813640
68,68,tedcruz,11/22/2016,855,2194,,,,,,"""Although he was president for a mere 1000 days JFK's memory lives vividly in many of our minds 53 years later: http://www. nationalreview.com/article/364605 /remembering-jfk-ted-cruz  pic.twitter.com/nhczXgk25G"";;;;""801112611941154816"";https://twitter.com/tedcruz/status/801112611941154816",0.0,1813640
69,69,tedcruz,11/21/2016,454,3135,,,,,,"""Spent a wonderful Sunday afternoon with the girls at NASCAR in Miami watching Jimmie Johnson win his record 7th championship. Great fun! pic.twitter.com/8NJj2R074N"";;;;""800765109094281216"";https://twitter.com/tedcruz/status/800765109094281216",0.5599999999999999,1810793
70,70,tedcruz,11/21/2016,3067,6365,,,,,,"""Our prayers go out to the family friends and loved ones of Detective Ben Marconi. We all stand unequivocally with law enforcement. pic.twitter.com/DY1kwkbBKT"";;;;""800713277831598081"";https://twitter.com/tedcruz/status/800713277831598081",0.7,1810793
71,71,tedcruz,11/20/2016,3729,4378,,,,"""800495242101358592""",https://twitter.com/tedcruz/status/800495242101358592,"""It is past time we stand for the rule of law and end sanctuary cities: http://www. electcharlesperry.com/news/2016/11/1 7/eliminating-sanctuary-cities-in-texas-is-long-overdue  Join the fight: https://www. tedcruz.org/l/end-sanctuar y-cities/  pic.twitter.com/Mx0xcVsLUO""",-0.25,1807106
72,72,tedcruz,11/20/2016,476,1037,,,#FullRepeal,"""800349035051810817""",https://twitter.com/tedcruz/status/800349035051810817,"""""Our premiums have increased and the plans have gotten worse over the years.""Ã¹ #FullRepeal https:// limaohio.com/news/214807/fe eling-the-pain-obamacare-premiums-soar """,-0.4,1807106
73,73,tedcruz,11/18/2016,1887,1831,,,,"""799769093268246528""",https://twitter.com/tedcruz/status/799769093268246528,"""Join the fight: https://www. tedcruz.org/l/end-sanctuar y-cities/  pic.twitter.com/XZ5LmQw0hC""",0.0,1799870
74,74,tedcruz,11/18/2016,100,342,,,,,,"""Thank you Senator! https:// twitter.com/senatorbirdwel l/status/799728354366803968 "";;;;""799767894003421189"";https://twitter.com/tedcruz/status/799767894003421189",0.0,1799870
75,75,tedcruz,11/18/2016,379,931,,,#FedSoc2016,"""799660696954949633""",https://twitter.com/tedcruz/status/799660696954949633,"""We have to actually deliver the change that was promised to the voters #FedSoc2016 https:// twitter.com/joshmblackman/ status/799660296054968326 """,0.0,1799870
76,76,tedcruz,11/18/2016,79,172,,,,,,"""Tune in #CruzCrew ! https:// twitter.com/fedsoc/status/ 799643523553329153 "";;;#CruzCrew;""799657207524626436"";https://twitter.com/tedcruz/status/799657207524626436",0.0,1799870
77,77,tedcruz,11/17/2016,2474,6792,,,,,,"""I'm eager to work with the new POTUS to repeal Obamacare confirm strong #SCOTUS justices & protect the constitutional rights of Americans. pic.twitter.com/HgM3ZbTJdE"";;;#SCOTUS;""799274358036316164"";https://twitter.com/tedcruz/status/799274358036316164",0.2848484848484848,1796291
78,78,tedcruz,11/16/2016,159,412,,@CoryGardner @NRSC,,"""798960088761434113""",https://twitter.com/tedcruz/status/798960088761434113,"""Congrats to Sen. @CoryGardner for being elected @NRSC Chairman! https:// twitter.com/NRSC/status/79 8926042459238401 """,0.0,1793947
79,79,tedcruz,11/16/2016,188,688,,@JohnCornyn,,"""798958671317209088""",https://twitter.com/tedcruz/status/798958671317209088,"""Congratulations Sen. @JohnCornyn ! https:// twitter.com/TexasGOP/statu s/798946752720093189 """,0.0,1793947
80,80,tedcruz,11/16/2016,2711,3790,,,,"""798918566137495552""",https://twitter.com/tedcruz/status/798918566137495552,"""It's past time we end sanctuary cities and stand for the rule of law nationwide: https://www. tedcruz.org/l/end-sanctuar y-cities/  https:// twitter.com/tedcruz/status /798918092445351936 """,-0.25,1793947
81,81,tedcruz,11/16/2016,4275,4634,,@electcharles,,"""798918092445351936""",https://twitter.com/tedcruz/status/798918092445351936,"""Texas State Senator @electcharles has filed legislation that would ban Sanctuary Cities in Texas: http:// kfyo.com/charles-perry- files-bill-to-ban-sanctuary-cities/  pic.twitter.com/mgoI2Bqxc7""",0.0,1793947
82,82,tedcruz,11/15/2016,2324,3543,,,#MuslimBrotherhoodTerroristDesignationAct,"""798606340910411777""",https://twitter.com/tedcruz/status/798606340910411777,"""I look forward to working with the new Congress and Admin to pass the #MuslimBrotherhoodTerroristDesignationAct http://www. dailywire.com/news/10783/goo d-news-trump-prepares-label-muslim-brotherhood-michael-qazvini """,0.13636363636363635,1790176
83,83,tedcruz,11/15/2016,679,1459,,,#JusticeForBarronelle,"""798581882996846592""",https://twitter.com/tedcruz/status/798581882996846592,"""No one should have to choose between religious freedom and making a living. http:// bit.ly/2eWwVSh #JusticeForBarronelle pic.twitter.com/Tj4gujoxbX""",0.0,1790176
84,84,tedcruz,11/15/2016,237,355,,,#FullRepeal,"""798538732752211968""",https://twitter.com/tedcruz/status/798538732752211968,"""ICYMI: Supercut video of Gruber's Obamacare deceptions! http:// therightscoop.com/watch-ted-cruz s-taylor-swift-parody-supercut-video-of-grubers-obamacare-deceptions/  #FullRepeal https:// twitter.com/cabaum1/status /798524558303035393 """,0.0,1790176
85,85,tedcruz,11/14/2016,543,1377,,,#FullRepeal,"""798296673864691712""",https://twitter.com/tedcruz/status/798296673864691712,"""Good Riddance to Obamacare's Tax Hikes: http://www. atr.org/good-riddance- obamacare-s-tax-hikes  #FullRepeal : https://www. tedcruz.org/l/full-repeal- obamacare/ """,0.7,1786325
86,86,tedcruz,11/14/2016,2093,2009,,,#FullRepeal,"""798194299292614657""",https://twitter.com/tedcruz/status/798194299292614657,"""Obama Democrats used their power to force Obamacare on people who didn't want it https://www. conservativereview.com/commentary/201 6/11/obamas-waterloo-finally-came  #FullRepeal https://www. tedcruz.org/l/full-repeal- obamacare/  pic.twitter.com/pvPvw6YBQI""",0.0,1786325
87,87,tedcruz,11/13/2016,5447,4994,,,#FullRepeal,"""797893311965102080""",https://twitter.com/tedcruz/status/797893311965102080,"""Join the fight for #FullRepeal : https://www. tedcruz.org/l/full-repeal- obamacare/  pic.twitter.com/Fj2PDyAEW8""",0.0,1780939
88,88,tedcruz,11/12/2016,4488,5717,,,,"""797498544458498051""",https://twitter.com/tedcruz/status/797498544458498051,"""I look forward to working with the new admin to once and for all secure the border and enforce our immigration laws: https://www. tedcruz.org/l/end-sanctuar y-cities/  pic.twitter.com/IpYy8QwX9A""",0.2681818181818182,1776246
89,89,tedcruz,11/11/2016,255,1080,,,#VeteransDay,"""797237543397969920""",https://twitter.com/tedcruz/status/797237543397969920,"""Thank you to our nation's veterans whose sacrifices keep us free! #VeteransDay https:// twitter.com/nbcnightlynews /status/797227833231753216 """,0.4,1771036
90,90,tedcruz,11/11/2016,769,2300,,,,,,"""Today & every day I encourage all Americans to reach out and say ""thank you"" to the men and women who have served our country #VeteransDay pic.twitter.com/cmM2bDGoVp"";;;#VeteransDay;""797134816231694336"";https://twitter.com/tedcruz/status/797134816231694336",0.0,1771036
91,91,tedcruz,11/11/2016,627,1514,,,,,,"""For their service and sacrifice we owe our veterans a debt that we can never fully repay https://www. facebook.com/tedcruzpage/ph otos/a.495661567463.299907.69983322463/10154625853212464/  #VeteransDay pic.twitter.com/sK22qywS6r"";;;#VeteransDay;""797098784304099333"";https://twitter.com/tedcruz/status/797098784304099333",0.0,1771036
92,92,tedcruz,11/10/2016,336,1368,,,,"""796832861982720000""",https://twitter.com/tedcruz/status/796832861982720000,"""It was a privilege and honor to join so many heroes this afternoon. Thanks to each of you for your service and sacrifice! https:// twitter.com/KPRC2Sara/stat us/796804761899171841 """,0.35,1763244
